1781884852705984712,i,-1697,-135,16555,-8,-8,-5
1781884852725977152,i,-1700,-121,16585,-8,-9,-4
1781884852745969692,i,-1708,-144,16539,-9,-8,-5
1781884852765962292,i,-1717,-129,16550,-8,-7,-5
1781884852785954332,i,-1696,-153,16557,-8,-8,-5
1781884852805947292,i,-1707,-150,16565,-8,-8,-6
1781884852825940052,i,-1678,-152,16562,-8,-7,-5
1781884852845932692,i,-1714,-134,16570,-8,-8,-6
1781884852865925212,i,-1717,-122,16577,-7,-7,-6
1781884852885917472,i,-1707,-134,16569,-7,-8,-5
1781884852905910052,i,-1688,-130,16542,-8,-9,-6
1781884852925902352,i,-1692,-142,16565,-8,-7,-5
1781884852945894792,i,-1674,-134,16590,-7,-7,-6
1781884852965886032,i,-1686,-118,16597,-8,-7,-6
1781884852985878492,i,-1708,-134,16602,-8,-7,-6
1781884852853098496,c,,84.75,-85.25,188.25,13.75,292.25,-176.75,291.75,207.25,191.25,-179.25,386.25,110.75,289.25,109.25,285.25,13.25,182.75,207.25,381.25,302.25,398.25,207.75,280.25,291.75
1781884853005870572,i,-1711,-133,16590,-8,-8,-6
1781884853025863332,i,-1720,-135,16578,-8,-9,-7
1781884853045855872,i,-1696,-137,16609,-8,-7,-6
1781884853065848172,i,-1724,-140,16560,-7,-7,-5
1781884853085840372,i,-1720,-141,16580,-7,-7,-6
1781884853105833272,i,-1685,-143,16583,-7,-8,-5
1781884853125825792,i,-1703,-150,16594,-8,-7,-6
1781884853145818552,i,-1702,-147,16571,-8,-7,-6
1781884853165811012,i,-1708,-160,16591,-8,-7,-5
1781884853185803432,i,-1700,-136,16591,-8,-8,-6
1781884853205795852,i,-1674,-120,16562,-8,-6,-6
1781884853225787832,i,-1711,-138,16592,-8,-6,-5
1781884853245780212,i,-1710,-138,16578,-9,-7,-4
1781884853265772692,i,-1674,-139,16591,-8,-7,-5
1781884853285765212,i,-1716,-131,16572,-8,-7,-5
1781884853305757872,i,-1686,-155,16580,-7,-7,-5
1781884853325750272,i,-1699,-122,16550,-8,-8,-5
1781884853345742452,i,-1728,-131,16561,-8,-7,-5
1781884853365735492,i,-1701,-145,16594,-8,-8,-5
1781884853385727992,i,-1681,-138,16581,-8,-7,-5
1781884853405720232,i,-1698,-132,16573,-8,-7,-5
1781884853244085504,c,,84.75,-84.75,188.25,13.75,285.75,14.75,288.75,-174.25,290.75,206.75,190.75,-179.75,287.75,110.25,386.25,109.75,185.25,203.75,389.25,295.25,281.75,294.25,398.75,206.75
1781884853425712832,i,-1719,-155,16578,-8,-8,-5
1781884853445704872,i,-1690,-141,16588,-8,-8,-6
1781884853465697192,i,-1685,-150,16597,-8,-7,-5
1781884853485689632,i,-1707,-138,16579,-8,-8,-5
1781884853505682232,i,-1714,-132,16565,-8,-7,-4
1781884853525674812,i,-1693,-143,16566,-8,-6,-6
1781884853545667192,i,-1710,-134,16565,-8,-8,-6
1781884853565659692,i,-1683,-118,16599,-7,-7,-6
1781884853585652172,i,-1713,-141,16562,-8,-7,-5
1781884853605644572,i,-1721,-144,16584,-8,-7,-6
1781884853625636992,i,-1704,-124,16579,-8,-7,-6
1781884853645629612,i,-1696,-140,16562,-8,-8,-6
1781884853665622012,i,-1710,-154,16592,-8,-7,-6
1781884853685614512,i,-1709,-150,16569,-8,-8,-6
1781884853705607052,i,-1693,-150,16571,-8,-8,-6
1781884853725599412,i,-1692,-146,16554,-8,-8,-6
1781884853745591632,i,-1681,-154,16532,-9,-7,-6
1781884853765584152,i,-1717,-140,16565,-9,-7,-6
1781884853785577012,i,-1698,-158,16548,-8,-7,-6
1781884853805569692,i,-1691,-136,16582,-8,-7,-5
1781884853825562552,i,-1701,-107,16596,-8,-8,-5
1781884853845555012,i,-1713,-141,16600,-8,-7,-5
1781884853695229440,c,,84.25,-85.25,288.25,110.75,190.25,14.25,285.75,15.75,191.25,-179.25,290.25,206.75,384.25,109.75,184.75,204.75,292.25,-177.25,388.75,294.25,280.75,294.75,399.75,206.25
1781884853865547572,i,-1697,-144,16587,-7,-8,-6
1781884853885540232,i,-1725,-149,16577,-8,-7,-6
1781884853905532792,i,-1713,-128,16548,-8,-8,-7
1781884853925525252,i,-1723,-139,16565,-8,-8,-6
1781884853945517672,i,-1689,-155,16579,-7,-8,-6
1781884853965510732,i,-1711,-157,16555,-7,-8,-5
